"Name","State","Notes","User","Tags","Created","Runtime","Sweep","global_config.LR","global_config.batch_size","global_config.epochs","global_config.hidden_layers","global_config.k.egi","global_config.k.triangle","global_config.min_delta","global_config.n_runs","global_config.patience","graph_type","model","src-size","src","target-size","target","-early-stopping-epoch","-training-loss","-validation-loss","source-accuracy","target-accuracy"
"egi-powerlaw-unclustered-100-clustered-100-1","finished","-","niklasdewally","","2023-06-05T15:40:50.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","11","-0.3301977217197418","0.03102707862854004","0.7346938775510204","0.6887755102040817"
"egi-powerlaw-unclustered-100-clustered-100-0","finished","-","niklasdewally","","2023-06-05T15:40:32.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","unclustered","100","clustered","9","-0.5921744108200073","1.2358845472335815","0.6377551020408163","0.576530612244898"
"egi-powerlaw-clustered-100-unclustered-100-19","finished","-","niklasdewally","","2023-06-05T15:39:54.000Z","36","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","45","-1.5019192695617676","-0.07917551696300507","0.7959183673469388","0.6326530612244898"
"egi-powerlaw-clustered-100-unclustered-100-18","finished","-","niklasdewally","","2023-06-05T15:39:25.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","25","-0.8028428554534912","0.8381617069244385","0.8010204081632653","0.6377551020408163"
"egi-powerlaw-clustered-100-unclustered-100-17","finished","-","niklasdewally","","2023-06-05T15:39:06.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","12","-0.5285530090332031","0.3771208226680755","0.7295918367346939","0.5969387755102041"
"egi-powerlaw-clustered-100-unclustered-100-16","finished","-","niklasdewally","","2023-06-05T15:38:16.000Z","47","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","70","-1.551310420036316","-0.450781375169754","0.7908163265306123","0.6632653061224489"
"egi-powerlaw-clustered-100-unclustered-100-15","finished","-","niklasdewally","","2023-06-05T15:37:46.000Z","28","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","30","-0.8666354417800903","0.2253800630569458","0.7653061224489796","0.7397959183673469"
"egi-powerlaw-clustered-100-unclustered-100-14","finished","-","niklasdewally","","2023-06-05T15:37:19.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","27","-0.8350515365600586","-0.13870929181575775","0.8469387755102041","0.5867346938775511"
"egi-powerlaw-clustered-100-unclustered-100-13","finished","-","niklasdewally","","2023-06-05T15:37:01.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","8","-0.3090173900127411","0.09182436764240264","0.7142857142857143","0.6836734693877551"
"egi-powerlaw-clustered-100-unclustered-100-12","finished","-","niklasdewally","","2023-06-05T15:36:07.000Z","52","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","76","-1.3611125946044922","-0.5181866884231567","0.7346938775510204","0.6530612244897959"
"egi-powerlaw-clustered-100-unclustered-100-11","finished","-","niklasdewally","","2023-06-05T15:35:42.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","17","-0.8811708688735962","-0.46467870473861694","0.8163265306122449","0.7959183673469388"
"egi-powerlaw-clustered-100-unclustered-100-10","finished","-","niklasdewally","","2023-06-05T15:35:01.000Z","39","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","53","-1.3644202947616575","-0.5409207344055176","0.8724489795918368","0.5612244897959183"
"egi-powerlaw-clustered-100-unclustered-100-9","finished","-","niklasdewally","","2023-06-05T15:34:41.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","14","-0.640205979347229","0.2354041486978531","0.7244897959183674","0.6989795918367347"
"egi-powerlaw-clustered-100-unclustered-100-8","finished","-","niklasdewally","","2023-06-05T15:34:06.000Z","33","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","42","-0.7949090600013733","-0.5956626534461975","0.7346938775510204","0.7244897959183674"
"egi-powerlaw-clustered-100-unclustered-100-7","finished","-","niklasdewally","","2023-06-05T15:33:25.000Z","38","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","50","-1.3056640625","-0.22715456783771515","0.7295918367346939","0.6326530612244898"
"egi-powerlaw-clustered-100-unclustered-100-6","finished","-","niklasdewally","","2023-06-05T15:32:51.000Z","32","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","39","-0.818906307220459","-0.4948245882987976","0.7448979591836735","0.5561224489795918"
"egi-powerlaw-clustered-100-unclustered-100-5","finished","-","niklasdewally","","2023-06-05T15:32:17.000Z","32","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","37","-0.9380253553390504","-0.37695276737213135","0.7295918367346939","0.6581632653061225"
"egi-powerlaw-clustered-100-unclustered-100-4","finished","-","niklasdewally","","2023-06-05T15:31:50.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","26","-0.7367017269134521","-0.5276818871498108","0.7857142857142857","0.576530612244898"
"egi-powerlaw-clustered-100-unclustered-100-3","finished","-","niklasdewally","","2023-06-05T15:31:20.000Z","28","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","31","-0.7444976568222046","-0.18909478187561035","0.75","0.6428571428571429"
"egi-powerlaw-clustered-100-unclustered-100-2","finished","-","niklasdewally","","2023-06-05T15:31:00.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","11","-0.25649845600128174","0.09012439846992493","0.8214285714285714","0.6479591836734694"
"egi-powerlaw-clustered-100-unclustered-100-1","finished","-","niklasdewally","","2023-06-05T15:30:15.000Z","43","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","62","-1.1526974439620972","-0.4550574719905853","0.7857142857142857","0.7295918367346939"
"egi-powerlaw-clustered-100-unclustered-100-0","finished","-","niklasdewally","","2023-06-05T15:29:51.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","unclustered","20","-0.8372528553009033","-0.19860874116420743","0.6938775510204082","0.75"
"egi-powerlaw-clustered-100-clustered-100-19","finished","-","niklasdewally","","2023-06-05T15:29:30.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","15","-0.5470560789108276","0.18625006079673767","0.7346938775510204","0.7295918367346939"
"egi-powerlaw-clustered-100-clustered-100-18","finished","-","niklasdewally","","2023-06-05T15:29:07.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","14","-0.3921371400356293","-0.12611334025859833","0.7346938775510204","0.6683673469387755"
"egi-powerlaw-clustered-100-clustered-100-17","finished","-","niklasdewally","","2023-06-05T15:28:39.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","26","-0.7366867065429688","-0.4397228956222534","0.7244897959183674","0.6989795918367347"
"egi-powerlaw-clustered-100-clustered-100-16","finished","-","niklasdewally","","2023-06-05T15:28:16.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","21","-0.7650838494300842","0.1247086226940155","0.7142857142857143","0.6122448979591837"
"egi-powerlaw-clustered-100-clustered-100-15","finished","-","niklasdewally","","2023-06-05T15:27:59.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","3","-0.5682626366615295","0.29409247636795044","0.7142857142857143","0.7244897959183674"
"egi-powerlaw-clustered-100-clustered-100-14","finished","-","niklasdewally","","2023-06-05T15:27:38.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","10","-0.8348316550254822","0.04515951871871948","0.6683673469387755","0.6530612244897959"
"egi-powerlaw-clustered-100-clustered-100-13","finished","-","niklasdewally","","2023-06-05T15:27:07.000Z","29","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","33","-1.0647320747375488","-0.17113085091114044","0.6224489795918368","0.7244897959183674"
"egi-powerlaw-clustered-100-clustered-100-12","finished","-","niklasdewally","","2023-06-05T15:26:53.000Z","11","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","1","-0.26119154691696167","0.1959657520055771","0.7602040816326531","0.5510204081632653"
"egi-powerlaw-clustered-100-clustered-100-11","finished","-","niklasdewally","","2023-06-05T15:26:18.000Z","33","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","36","-0.9385298490524292","-0.5320103168487549","0.7346938775510204","0.6785714285714286"
"egi-powerlaw-clustered-100-clustered-100-10","finished","-","niklasdewally","","2023-06-05T15:25:56.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","17","-0.8520466089248657","0.0775141566991806","0.7295918367346939","0.6887755102040817"
"egi-powerlaw-clustered-100-clustered-100-9","finished","-","niklasdewally","","2023-06-05T15:25:17.000Z","37","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","43","-1.050825595855713","-0.5411390066146851","0.7806122448979592","0.7193877551020408"
"egi-powerlaw-clustered-100-clustered-100-8","finished","-","niklasdewally","","2023-06-05T15:25:01.000Z","14","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","5","-0.4221203625202179","0.18370485305786133","0.7448979591836735","0.6887755102040817"
"egi-powerlaw-clustered-100-clustered-100-7","finished","-","niklasdewally","","2023-06-05T15:24:19.000Z","40","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","51","-1.0248408317565918","-0.3666704595088959","0.7959183673469388","0.6785714285714286"
"egi-powerlaw-clustered-100-clustered-100-6","finished","-","niklasdewally","","2023-06-05T15:23:59.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","12","-0.4136944711208343","-0.20795974135398865","0.7091836734693877","0.6530612244897959"
"egi-powerlaw-clustered-100-clustered-100-5","finished","-","niklasdewally","","2023-06-05T15:23:31.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","27","-0.521303653717041","-0.3328320384025574","0.7346938775510204","0.7397959183673469"
"egi-powerlaw-clustered-100-clustered-100-4","finished","-","niklasdewally","","2023-06-05T15:23:10.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","11","-0.865276575088501","-0.01440015435218811","0.7959183673469388","0.7602040816326531"
"egi-powerlaw-clustered-100-clustered-100-3","finished","-","niklasdewally","","2023-06-05T15:22:24.000Z","44","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","49","-1.279221534729004","-0.1539604663848877","0.7193877551020408","0.7091836734693877"
"egi-powerlaw-clustered-100-clustered-100-2","finished","-","niklasdewally","","2023-06-05T15:22:03.000Z","19","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","16","-0.4793475568294525","0.04762577638030052","0.7857142857142857","0.6530612244897959"
"egi-powerlaw-clustered-100-clustered-100-1","finished","-","niklasdewally","","2023-06-05T15:21:47.000Z","13","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","6","-0.4041021466255188","0.03458799421787262","0.7142857142857143","0.7091836734693877"
"egi-powerlaw-clustered-100-clustered-100-0","finished","-","niklasdewally","","2023-06-05T15:21:27.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","egi","100","clustered","100","clustered","12","-0.37660226225852966","-0.02626284956932068","0.7346938775510204","0.6989795918367347"
"triangle-powerlaw-unclustered-100-unclustered-100-19","finished","-","niklasdewally","","2023-06-05T15:21:09.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","9","-2.626044273376465","-0.8619858026504517","0.6377551020408163","0.6326530612244898"
"triangle-powerlaw-unclustered-100-unclustered-100-18","finished","-","niklasdewally","","2023-06-05T15:20:49.000Z","18","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","9","-1.8274822235107424","4.110725402832031","0.6020408163265306","0.7295918367346939"
"triangle-powerlaw-unclustered-100-unclustered-100-17","finished","-","niklasdewally","","2023-06-05T15:20:31.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","8","-2.40637731552124","-0.9514682292938232","0.7755102040816326","0.6173469387755102"
"triangle-powerlaw-unclustered-100-unclustered-100-16","finished","-","niklasdewally","","2023-06-05T15:20:01.000Z","28","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","31","-2.555367946624756","-1.2865102291107178","0.6683673469387755","0.5867346938775511"
"triangle-powerlaw-unclustered-100-unclustered-100-15","finished","-","niklasdewally","","2023-06-05T15:19:34.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","22","-2.259470224380493","-1.2239611148834229","0.6632653061224489","0.7091836734693877"
"triangle-powerlaw-unclustered-100-unclustered-100-14","finished","-","niklasdewally","","2023-06-05T15:19:16.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","6","-2.26785945892334","0.1665741801261902","0.7244897959183674","0.6581632653061225"
"triangle-powerlaw-unclustered-100-unclustered-100-13","finished","-","niklasdewally","","2023-06-05T15:18:17.000Z","56","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","","-2.60459566116333","-1.3095438480377195","0.6020408163265306","0.6581632653061225"
"triangle-powerlaw-unclustered-100-unclustered-100-12","finished","-","niklasdewally","","2023-06-05T15:17:59.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","9","-2.3239152431488037","-0.9522510766983032","0.6836734693877551","0.5867346938775511"
"triangle-powerlaw-unclustered-100-unclustered-100-11","finished","-","niklasdewally","","2023-06-05T15:17:32.000Z","25","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","22","-2.286881446838379","-0.8458622694015503","0.6377551020408163","0.6581632653061225"
"triangle-powerlaw-unclustered-100-unclustered-100-10","finished","-","niklasdewally","","2023-06-05T15:17:02.000Z","28","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","33","-2.5210676193237305","-1.0042784214019775","0.6632653061224489","0.6479591836734694"
"triangle-powerlaw-unclustered-100-unclustered-100-9","finished","-","niklasdewally","","2023-06-05T15:16:30.000Z","29","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","35","-2.2739272117614746","-1.1393160820007324","0.6377551020408163","0.673469387755102"
"triangle-powerlaw-unclustered-100-unclustered-100-8","finished","-","niklasdewally","","2023-06-05T15:16:08.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","16","-2.0393192768096924","-1.245955228805542","0.5867346938775511","0.6683673469387755"
"triangle-powerlaw-unclustered-100-unclustered-100-7","finished","-","niklasdewally","","2023-06-05T15:15:40.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","28","-2.3181188106536865","-0.055365025997161865","0.6428571428571429","0.673469387755102"
"triangle-powerlaw-unclustered-100-unclustered-100-6","finished","-","niklasdewally","","2023-06-05T15:15:12.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","29","-2.4303157329559326","0.17612320184707642","0.6173469387755102","0.5561224489795918"
"triangle-powerlaw-unclustered-100-unclustered-100-5","finished","-","niklasdewally","","2023-06-05T15:14:47.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","17","-2.398735523223877","3.397738456726074","0.6122448979591837","0.6938775510204082"
"triangle-powerlaw-unclustered-100-unclustered-100-4","finished","-","niklasdewally","","2023-06-05T15:14:19.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","27","-1.3389146327972412","-0.48058021068573","0.6581632653061225","0.6479591836734694"
"triangle-powerlaw-unclustered-100-unclustered-100-3","finished","-","niklasdewally","","2023-06-05T15:13:51.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","26","-2.125777006149292","-0.4036230444908142","0.6173469387755102","0.5816326530612245"
"triangle-powerlaw-unclustered-100-unclustered-100-2","finished","-","niklasdewally","","2023-06-05T15:13:24.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","24","-1.669870138168335","-0.0920027196407318","0.6683673469387755","0.6632653061224489"
"triangle-powerlaw-unclustered-100-unclustered-100-1","finished","-","niklasdewally","","2023-06-05T15:13:06.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","9","-1.8857011795043943","3.422367572784424","0.6632653061224489","0.6377551020408163"
"triangle-powerlaw-unclustered-100-unclustered-100-0","finished","-","niklasdewally","","2023-06-05T15:12:48.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","unclustered","6","-1.943438410758972","32.149959564208984","0.5204081632653061","0.6887755102040817"
"triangle-powerlaw-unclustered-100-clustered-100-19","finished","-","niklasdewally","","2023-06-05T15:12:22.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","23","-2.37753963470459","0.140921950340271","0.6581632653061225","0.6224489795918368"
"triangle-powerlaw-unclustered-100-clustered-100-18","finished","-","niklasdewally","","2023-06-05T15:11:53.000Z","27","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","26","-2.4008100032806396","-1.2920401096343994","0.6938775510204082","0.6071428571428571"
"triangle-powerlaw-unclustered-100-clustered-100-17","finished","-","niklasdewally","","2023-06-05T15:11:27.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","25","-2.250885486602783","-1.221471071243286","0.6275510204081632","0.6428571428571429"
"triangle-powerlaw-unclustered-100-clustered-100-16","finished","-","niklasdewally","","2023-06-05T15:11:01.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","24","-2.50213885307312","-1.2508060932159424","0.6683673469387755","0.5816326530612245"
"triangle-powerlaw-unclustered-100-clustered-100-15","finished","-","niklasdewally","","2023-06-05T15:10:42.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","11","-1.9784138202667236","-0.9001162052154541","0.6377551020408163","0.6530612244897959"
"triangle-powerlaw-unclustered-100-clustered-100-14","finished","-","niklasdewally","","2023-06-05T15:09:49.000Z","51","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","70","-2.4766616821289062","-1.2338181734085083","0.6887755102040817","0.6326530612244898"
"triangle-powerlaw-unclustered-100-clustered-100-13","finished","-","niklasdewally","","2023-06-05T15:09:30.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","11","-2.6046395301818848","3.0264906883239746","0.6683673469387755","0.6326530612244898"
"triangle-powerlaw-unclustered-100-clustered-100-12","finished","-","niklasdewally","","2023-06-05T15:09:06.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","17","-2.3992223739624023","-0.30417221784591675","0.4744897959183674","0.7193877551020408"
"triangle-powerlaw-unclustered-100-clustered-100-11","finished","-","niklasdewally","","2023-06-05T15:08:08.000Z","55","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","87","-2.1768884658813477","-1.3282606601715088","0.6326530612244898","0.7040816326530612"
"triangle-powerlaw-unclustered-100-clustered-100-10","finished","-","niklasdewally","","2023-06-05T15:07:50.000Z","15","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","5","-2.2678589820861816","3.2613656520843506","0.5153061224489796","0.6683673469387755"
"triangle-powerlaw-unclustered-100-clustered-100-9","finished","-","niklasdewally","","2023-06-05T15:07:32.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","9","-2.545044422149658","-1.133066177368164","0.5","0.6173469387755102"
"triangle-powerlaw-unclustered-100-clustered-100-8","finished","-","niklasdewally","","2023-06-05T15:07:00.000Z","30","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","36","-2.270012855529785","-0.6976876258850098","0.5612244897959183","0.6989795918367347"
"triangle-powerlaw-unclustered-100-clustered-100-7","finished","-","niklasdewally","","2023-06-05T15:06:41.000Z","17","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","10","-2.110039234161377","-0.8777734041213989","0.6224489795918368","0.576530612244898"
"triangle-powerlaw-unclustered-100-clustered-100-6","finished","-","niklasdewally","","2023-06-05T15:06:13.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","28","-2.2617745399475098","2.8119404315948486","0.5561224489795918","0.673469387755102"
"triangle-powerlaw-unclustered-100-clustered-100-5","finished","-","niklasdewally","","2023-06-05T15:05:58.000Z","13","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","4","-2.433438777923584","8.1863374710083","0.5510204081632653","0.576530612244898"
"triangle-powerlaw-unclustered-100-clustered-100-4","finished","-","niklasdewally","","2023-06-05T15:05:34.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","19","-1.968347430229187","0.25497204065322876","0.7142857142857143","0.6428571428571429"
"triangle-powerlaw-unclustered-100-clustered-100-3","finished","-","niklasdewally","","2023-06-05T15:05:12.000Z","20","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","16","-2.35445499420166","-1.2237694263458252","0.5153061224489796","0.5561224489795918"
"triangle-powerlaw-unclustered-100-clustered-100-2","finished","-","niklasdewally","","2023-06-05T15:04:54.000Z","16","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","9","-2.4203011989593506","-0.9391902089118958","0.6122448979591837","0.6173469387755102"
"triangle-powerlaw-unclustered-100-clustered-100-1","finished","-","niklasdewally","","2023-06-05T15:04:39.000Z","13","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","5","-2.1488711833953857","-1.0688865184783936","0.7040816326530612","0.6224489795918368"
"triangle-powerlaw-unclustered-100-clustered-100-0","finished","-","niklasdewally","","2023-06-05T15:04:15.000Z","21","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","unclustered","100","clustered","20","-2.4715566635131836","-0.8833233714103699","0.5357142857142857","0.6377551020408163"
"triangle-powerlaw-clustered-100-unclustered-100-19","finished","-","niklasdewally","","2023-06-05T15:03:37.000Z","36","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","23","-1.3009445667266846","0.2173258662223816","0.7091836734693877","0.7755102040816326"
"triangle-powerlaw-clustered-100-unclustered-100-18","finished","-","niklasdewally","","2023-06-05T15:02:50.000Z","45","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","33","-1.5516862869262695","-0.23955237865448","0.6836734693877551","0.5510204081632653"
"triangle-powerlaw-clustered-100-unclustered-100-17","finished","-","niklasdewally","","2023-06-05T15:02:18.000Z","30","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","15","-1.44006085395813","1.4848122596740725","0.7602040816326531","0.6122448979591837"
"triangle-powerlaw-clustered-100-unclustered-100-16","finished","-","niklasdewally","","2023-06-05T15:01:54.000Z","22","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","7","-1.416031837463379","0.47319865226745605","0.6275510204081632","0.7091836734693877"
"triangle-powerlaw-clustered-100-unclustered-100-15","finished","-","niklasdewally","","2023-06-05T15:01:21.000Z","31","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","14","-1.8436279296875","0.09107011556625366","0.7193877551020408","0.6173469387755102"
"triangle-powerlaw-clustered-100-unclustered-100-14","finished","-","niklasdewally","","2023-06-05T15:00:56.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","9","-0.6640204787254333","0.04902002215385437","0.6428571428571429","0.6530612244897959"
"triangle-powerlaw-clustered-100-unclustered-100-13","finished","-","niklasdewally","","2023-06-05T15:00:30.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","9","-1.6248250007629397","1.6167229413986206","0.7346938775510204","0.5204081632653061"
"triangle-powerlaw-clustered-100-unclustered-100-12","finished","-","niklasdewally","","2023-06-05T15:00:05.000Z","23","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","5","-1.6129003763198853","0.9639331102371216","0.7142857142857143","0.7193877551020408"
"triangle-powerlaw-clustered-100-unclustered-100-11","finished","-","niklasdewally","","2023-06-05T14:59:39.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","9","-1.5256726741790771","2.4039511680603027","0.673469387755102","0.6989795918367347"
"triangle-powerlaw-clustered-100-unclustered-100-10","finished","-","niklasdewally","","2023-06-05T14:59:11.000Z","26","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","11","-0.6635538935661316","0.03506869077682495","0.8163265306122449","0.7193877551020408"
"triangle-powerlaw-clustered-100-unclustered-100-9","finished","-","niklasdewally","","2023-06-05T14:58:45.000Z","24","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","9","-1.1579394340515137","-0.2440422773361206","0.6224489795918368","0.6173469387755102"
"triangle-powerlaw-clustered-100-unclustered-100-8","finished","-","niklasdewally","","2023-06-05T14:58:14.000Z","29","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","12","-1.066325306892395","-0.4168223738670349","0.7193877551020408","0.49489795918367346"
"triangle-powerlaw-clustered-100-unclustered-100-7","finished","-","niklasdewally","","2023-06-05T14:57:41.000Z","31","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","17","-1.2002887725830078","0.29689449071884155","0.7857142857142857","0.6581632653061225"
"triangle-powerlaw-clustered-100-unclustered-100-6","finished","-","niklasdewally","","2023-06-05T14:57:05.000Z","34","","0.01","50","100","32","3","4","0.01","20","10","powerlaw","triangle","100","clustered","100","unclustered","21","-1.6255183219909668","0.013439923524856567","0.7091836734693877","0.6428571428571429"
